date,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,event_id,day_relative_to_event,SMA_20,SMA_50,RSI,MACD
2016-04-28,24.40250015258789,24.46999931335449,23.5625,23.707500457763672,21.618221282958984,328970800,-0.010000000000000009,5.0,41.8,263250,179783.0,60644.0,1118.0,2021.95,1.53,99.0867346859161,1.01,91.0,0.36,15.85,5,2,25.826750087738038,28.880149955749513,36.240696312585754,0.13095778633190736
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.36973571777344,274126000,-0.010000000000000009,5.0,41.8,263250,179783.0,60644.0,1118.0,2021.95,1.53,99.0867346859161,1.01,91.0,0.36,15.85,5,3,25.504750061035157,28.763049926757812,35.33128680553726,0.017423317567897056
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.346942901611328,192640400,-0.010000000000000009,5.1,41.8,266000,180651.0,61212.0,1160.0,2075.54,1.44,99.0881789884063,1.04,89.0,0.37,14.30,5,4,25.160500049591064,28.638099937438966,35.24390982840366,-0.04681566033746032
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.698007583618164,227325200,-0.010000000000000009,5.1,41.8,266000,180651.0,61212.0,1160.0,2075.54,1.44,99.0881789884063,1.04,89.0,0.37,14.30,5,5,24.81812505722046,28.52074993133545,37.79527839546533,-0.0505177314261136
2016-07-19,24.88999938964844,25.0,24.834999084472656,24.967500686645508,22.90580368041992,95119600,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,-5,24.858250045776366,28.382099952697754,44.91354398102714,0.03428920129654078
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.92644500732422,105104000,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,-4,24.897875022888183,28.24734992980957,45.04350297230381,0.09665758055955331
2016-07-21,24.957500457763672,25.25,24.78249931335449,24.857500076293945,22.804882049560547,130808000,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,-3,24.936999988555907,28.10139995574951,44.379487051875024,0.13158049355402746
2016-07-22,24.815000534057617,24.825000762939453,24.57749938964844,24.665000915527344,22.62828063964844,113254800,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,-2,24.902500057220458,27.94634998321533,43.378970627393485,0.1433414788843138
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.32552146911621,161531600,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,-1,24.876249980926513,27.7816499710083,41.645631316058335,0.1308666829788201
2016-07-26,24.20499992370605,24.49250030517578,24.104999542236328,24.167499542236328,22.1718692779541,224959200,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,0,24.83474998474121,27.621799964904785,40.75546299628506,0.11392756313012509
2016-07-27,26.0674991607666,26.087499618530277,25.6875,25.737499237060547,23.612213134765625,369379200,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,1,24.945499992370607,27.5107999420166,51.26959313888628,0.2057017464078278
2016-07-28,25.707500457763672,26.112499237060547,25.70499992370605,26.084999084472656,23.931013107299805,159479200,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,2,25.032999992370605,27.387749938964845,53.247341718816415,0.28231844745287904
2016-07-29,26.04750061035156,26.137500762939453,25.920000076293945,26.052499771118164,23.90120887756348,110934800,0.010000000000000009,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,6,3,25.130249977111816,27.265299949645996,53.030570512843376,0.3205242386701619
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.323219299316406,152671600,0.010000000000000009,4.8,42.0,259400,181431.0,59776.0,1198.0,2148.90,1.11,99.1107374959418,0.83,90.0,0.39,13.16,6,4,25.27487497329712,27.16749996185303,55.77493272551872,0.3633516843731871
2016-08-02,26.512500762939453,26.51749992370605,26.0,26.1200008392334,23.96313095092773,135266400,0.010000000000000009,4.8,42.0,259400,181431.0,59776.0,1198.0,2148.90,1.11,99.1107374959418,0.83,90.0,0.39,13.16,6,5,25.244499969482423,27.055799980163574,52.93297296489449,0.35159803928024036
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.088422775268555,98214000,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,-5,25.373750019073487,27.00060001373291,67.62968046622721,0.5377450636781759
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.00771713256836,80138400,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,-4,25.513125038146974,26.938100051879882,67.02243367043903,0.6241167789477395
2016-10-20,29.21500015258789,29.34499931335449,29.082500457763672,29.26499938964844,26.993877410888672,96503200,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,-3,25.655375003814697,26.863050003051757,66.91150698386167,0.6466277005135499
2016-10-21,29.20249938964844,29.227500915527344,29.06999969482422,29.149999618530277,26.887792587280277,92770800,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,-2,25.799374961853026,26.792299995422365,66.00957121851594,0.620076389736461
2016-10-24,29.274999618530277,29.434999465942383,29.25,29.412500381469727,27.12992477416992,94154800,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,-1,25.965625,26.75474998474121,67.09973675337808,0.5868436084578348
2016-10-25,29.487499237060547,29.59000015258789,29.32749938964844,29.5625,27.268287658691406,192516000,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,0,26.258374977111817,26.72349998474121,67.73651950140199,0.542648032716691
2016-10-26,28.57749938964844,28.924999237060547,28.32749938964844,28.897499084472656,26.654895782470703,264536800,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,1,26.53149995803833,26.687599983215332,62.00662312130437,0.44064976017446583
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530277,28.6200008392334,26.398935317993164,138248000,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,2,26.792000007629394,26.64310001373291,59.73581033260344,0.3314939802956357
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.223678588867188,151446800,0.0,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,7,3,27.023750019073486,26.642850036621095,58.165139112667546,0.22840249751637798
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.38500022888184,26.182172775268555,105677600,0.0,4.9,42.0,255800,183383.0,59280.0,1254.0,2143.02,1.36,99.3693118135355,0.92,87.2,0.4,14.59,7,4,27.194624996185304,26.641750030517578,57.7776553109343,0.14324923952611401
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,25.70943260192871,175303200,0.0,4.9,42.0,255800,183383.0,59280.0,1254.0,2143.02,1.36,99.3693118135355,0.92,87.2,0.4,14.59,7,5,27.338749980926515,26.621700019836425,53.41342968117953,0.04364189215727987
2017-01-24,29.887500762939453,30.024999618530277,29.875,29.99250030517578,27.806957244873047,92844000,0.029999999999999916,4.7,41.9,252200,189754.0,59590.0,1248.0,2246.63,1.96,99.6679035956588,1.30,98.2,0.54,12.47,8,-5,27.595499992370605,26.626150016784667,65.14262382880379,0.1080972168774601
2017-01-25,30.104999542236328,30.524999618530277,30.06999969482422,30.46999931335449,28.249658584594727,129510400,0.029999999999999916,4.7,41.9,252200,189754.0,59590.0,1248.0,2246.63,1.96,99.6679035956588,1.30,98.2,0.54,12.47,8,-4,27.885749912261964,26.659150009155272,67.1488467176319,0.16693798631446777
2017-01-26,30.417499542236328,30.61000061035156,30.399999618530277,30.48500061035156,28.26357078552246,105350400,0.029999999999999916,4.7,41.9,252200,189754.0,59590.0,1248.0,2246.63,1.96,99.6679035956588,1.30,98.2,0.54,12.47,8,-3,28.19324998855591,26.696100006103517,67.21269236019582,0.18927912202082264
2017-01-27,30.53499984741211,30.587499618530277,30.399999618530277,30.487499237060547,28.26588630676269,82251600,0.029999999999999916,4.7,41.9,252200,189754.0,59590.0,1248.0,2246.63,1.96,99.6679035956588,1.30,98.2,0.54,12.47,8,-2,28.50924997329712,26.709500007629394,67.2241183090827,0.1863425385539258
2017-01-30,30.232500076293945,30.40749931335449,30.165000915527344,30.40749931335449,28.19171142578125,121510000,0.029999999999999916,4.7,41.9,252200,189754.0,59590.0,1248.0,2246.63,1.96,99.6679035956588,1.30,98.2,0.54,12.47,8,-1,28.742749977111817,26.715,66.42594510872507,0.16202673388343036
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530277,28.12681579589844,196804000,0.029999999999999916,4.7,41.9,244000,189443.0,60577.0,1303.0,2275.12,1.78,99.78947565131242,1.23,98.5,0.65,11.61,8,0,28.955375003814698,26.724249992370606,65.69097614607868,0.12585442175136785
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.791015625,134841600,0.029999999999999916,4.7,41.9,244000,189443.0,60577.0,1303.0,2275.12,1.78,99.78947565131242,1.23,98.5,0.65,11.61,8,2,29.259375,26.76099998474121,73.7206638604353,0.20287997354332776
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,29.91849708557129,98029200,0.029999999999999916,4.7,41.9,244000,189443.0,60577.0,1303.0,2275.12,1.78,99.78947565131242,1.23,98.5,0.65,11.61,8,3,29.54724998474121,26.793549995422364,74.21842957671541,0.2405778082764234
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.198949813842773,107383600,0.029999999999999916,4.7,41.9,244000,189443.0,60577.0,1303.0,2275.12,1.78,99.78947565131242,1.23,98.5,0.65,11.61,8,4,29.8698748588562,26.96169994354248,75.32570883299542,0.2616310130947963
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.48636245727539,152735200,0.029999999999999916,4.7,41.9,244000,189443.0,60577.0,1303.0,2275.12,1.78,99.78947565131242,1.23,98.5,0.65,11.61,8,5,30.045624828338624,27.13539993286133,76.44233064508803,0.27103058900407895
2017-04-25,35.977500915527344,36.22499847412109,35.967498779296875,36.13249969482422,33.64476776123047,75486000,0.020000000000000018,4.4,41.8,233750,186965.0,61217.0,1272.0,2366.82,1.70,99.90791382269568,1.17,96.9,0.79,11.90,9,-5,30.388249778747557,27.376549911499023,84.40855114038439,0.45963926522773724
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.44690704345703,80164800,0.020000000000000018,4.4,41.8,233750,186965.0,61217.0,1272.0,2366.82,1.70,99.90791382269568,1.17,96.9,0.79,11.90,9,-4,30.720999717712402,27.587849884033204,82.4454173556024,0.5286691859949268
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.47251892089844,56985200,0.020000000000000018,4.4,41.8,233750,186965.0,61217.0,1272.0,2366.82,1.70,99.90791382269568,1.17,96.9,0.79,11.90,9,-3,31.060874652862548,27.809599838256837,82.50213344594101,0.5332421993727094
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.43992614746094,83441600,0.020000000000000018,4.4,41.8,233750,186965.0,61217.0,1272.0,2366.82,1.70,99.90791382269568,1.17,96.9,0.79,11.90,9,-2,31.385874557495118,28.02789981842041,82.138404578163,0.4919711761940344
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.12199020385742,134411600,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,-1,31.7399995803833,28.29034984588623,83.75282887073037,0.4719883662881128
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.87749862670898,34.338478088378906,181408800,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,0,32.13899955749512,28.541199836730957,84.23974709912787,0.4334112956415199
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.233726501464844,182788000,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,1,32.54624948501587,28.794349822998047,82.9444178700956,0.36219721589494625
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.1103515625,93487600,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,2,32.95637445449829,29.054599800109862,81.35765683474953,0.2721581476546886
2017-05-05,36.68999862670898,37.244998931884766,36.68999862670898,37.2400016784668,34.676029205322266,109310800,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,3,33.39912452697754,29.264849815368652,82.96660850163056,0.22164481293734406
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.25249862670898,35.61881256103516,195009600,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,4,33.918124485015866,29.494249801635743,85.25129718495447,0.22389409386252224
2017-05-09,38.46749877929688,38.720001220703125,38.36249923706055,38.497501373291016,35.84695053100586,156521600,0.020000000000000018,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,9,5,34.34337453842163,29.73434982299805,85.74940218254116,0.20960606219524847
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,35.702728271484375,75415600,0.02999999999999997,4.3,42.0,248000,185638.0,60282.0,1353.0,2433.99,1.15,99.9438878626564,0.84,95.0,1.04,10.51,10,-5,34.72912464141846,29.969649848937987,81.94778781172886,0.14964550813238553
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,35.87101364135742,63124000,0.02999999999999997,4.3,42.0,248000,185638.0,60282.0,1353.0,2433.99,1.15,99.9438878626564,0.84,95.0,1.04,10.51,10,-4,35.12312469482422,30.21154987335205,82.43095021880382,0.09529067970245109
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.19315719604492,129905200,0.02999999999999997,4.3,42.0,248000,185638.0,60282.0,1353.0,2433.99,1.15,99.9438878626564,0.84,95.0,1.04,10.51,10,-3,35.480749702453615,30.442599868774415,73.85657136302589,-0.010673556610322876
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,34.94537353515625,68854800,0.02999999999999997,4.3,42.0,248000,185638.0,60282.0,1353.0,2433.99,1.15,99.9438878626564,0.84,95.0,1.04,10.51,10,-2,35.829124736785886,30.71594985961914,70.95145297329069,-0.11405011200963777
2017-07-31,37.47499847412109,37.58250045776367,37.032501220703125,37.182498931884766,34.76539611816406,79383600,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,-1,36.17137470245361,30.99089984893799,68.83335244713915,-0.2054989725022227
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.07394790649414,141474400,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,0,36.440374755859374,31.272949867248535,70.46131468261224,-0.25086459643654546
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,36.73120880126953,279747200,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,1,36.791124725341795,31.582749862670898,77.31528133626033,-0.17233942357052223
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.36425018310547,108389200,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,2,37.10712490081787,31.861249885559083,73.26147839598335,-0.15805057949194934
2017-08-04,39.01750183105469,39.34999847412109,38.92250061035156,39.09749984741211,36.555908203125,82239600,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,3,37.41787490844727,32.14339988708496,74.0274433011309,-0.14628183646146375
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.1215705871582,87481200,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,4,37.596374893188475,32.44029987335205,76.19481369230851,-0.11084901210187614
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.41844177246094,144823600,0.02999999999999997,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.10,1.16,99.9767853851873,0.95,93.4,1.15,10.26,10,5,37.801375007629396,32.74739986419678,77.26695227413249,-0.08053628086605857
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,36.93882369995117,68002000,0.050000000000000044,4.3,41.9,272400,189788.0,63738.0,1273.0,2492.84,1.05,100.157121409161,0.82,95.1,1.15,10.44,11,-5,37.9716251373291,33.04774990081787,70.11714957314857,-0.11769864760502946
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.262332916259766,177816800,0.050000000000000044,4.3,41.9,272400,189788.0,63738.0,1273.0,2492.84,1.05,100.157121409161,0.82,95.1,1.15,10.44,11,-4,38.21412525177002,33.37964992523193,75.31363978890803,-0.062355569216502316
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.12356185913086,178803200,0.050000000000000044,4.3,41.9,272400,189788.0,63738.0,1273.0,2492.84,1.05,100.157121409161,0.82,95.1,1.15,10.44,11,-3,38.465875244140626,33.69849994659424,77.99514187766748,0.01677885648010502
2017-10-31,41.97499847412109,42.41249847412109,41.73500061035156,42.2599983215332,39.66798400878906,144187200,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,-2,38.73500022888184,34.02199993133545,79.51031317190447,0.08510007907155148
2017-11-01,42.46749877929688,42.48500061035156,41.40250015258789,41.72249984741211,39.163455963134766,134551200,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,-1,38.98287525177002,34.33539993286133,74.39775345876485,0.07155230841856874
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.44974899291992,165573600,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,0,39.2526252746582,34.645699920654295,75.36572467235602,0.06100405706974432
2017-11-03,43.5,43.56499862670898,42.77999877929688,43.125,40.47993469238281,237594400,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,1,39.546875190734866,34.985799903869626,78.51372250722042,0.10332523185245401
2017-11-06,43.09249877929688,43.747501373291016,42.93000030517578,43.5625,40.890602111816406,140105200,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,2,39.81237525939942,35.26969989776612,79.63115015541115,0.13421024528309022
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.02201461791992,97446000,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,3,40.072625160217285,35.558149871826174,79.9897771089715,0.13701656466050505
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.35758590698242,97638000,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,4,40.36637516021729,35.854049911499025,80.91390179449945,0.13564480963760195
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.27310180664063,117930400,0.050000000000000044,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.00,1.20,100.28409130910102,0.81,100.7,1.15,10.13,11,5,40.6466251373291,36.15044994354248,79.91333206974684,0.1028585253414045
2018-01-25,43.62749862670898,43.73749923706055,42.63249969482422,42.77750015258789,40.298099517822266,166116000,0.010000000000000009,4.1,41.8,242600,196820.0,63706.0,1311.0,2664.34,1.10,100.541820853972,0.56,95.9,1.3,10.26,12,-5,40.903500175476076,36.417749938964846,67.92745611587563,-0.01849253427432096
2018-01-26,43.0,43.0,42.51499938964844,42.87749862670898,40.39229583740234,156572000,0.010000000000000009,4.1,41.8,242600,196820.0,63706.0,1311.0,2664.34,1.10,100.541820853972,0.56,95.9,1.3,10.26,12,-4,41.17862510681152,36.684049911499024,68.35606415685338,-0.10646640671015328
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.556243896484375,202561600,0.010000000000000009,4.1,41.8,242600,196820.0,63706.0,1311.0,2664.34,1.10,100.541820853972,0.56,95.9,1.3,10.26,12,-3,41.419000244140626,36.945899963378906,60.613980023477446,-0.2316853614912069
2018-01-30,41.38249969482422,41.84249877929688,41.17499923706055,41.74250030517578,39.32307815551758,184192800,0.010000000000000009,4.1,41.8,242600,196820.0,63706.0,1311.0,2664.34,1.10,100.541820853972,0.56,95.9,1.3,10.26,12,-2,41.63050022125244,37.20834995269775,58.61999433045501,-0.33231354755396114
2018-01-31,41.71749877929688,42.11000061035156,41.625,41.85749816894531,39.43141555786133,129915600,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,-1,41.7591251373291,37.47689990997314,59.290104285009136,-0.38836235615295545
2018-02-01,41.79249954223633,42.15499877929688,41.68999862670898,41.94499969482422,39.51384353637695,188923200,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,0,41.91175003051758,37.748099899291994,59.82324386991355,-0.41440109912112644
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.79933547973633,346375200,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,1,41.96312503814697,37.99314990997314,46.254604892552635,-0.5410528881150907
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.85494613647461,290954000,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,2,41.934125137329104,38.175749931335446,40.76934491060075,-0.6707235117868731
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.39518356323242,272975200,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,3,41.97100009918213,38.38149993896484,50.97961376136666,-0.6256411260669366
2018-02-07,40.772499084472656,40.84999847412109,39.76750183105469,39.8849983215332,37.57324600219727,206434400,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,4,41.99762496948242,38.56949989318848,46.38449282710072,-0.6319870426098975
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.78749847412109,36.53935241699219,217562000,0.010000000000000009,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.80,1.17,100.668635534121,0.55,95.7,1.41,11.06,12,5,41.898874855041505,38.73549987792969,41.33713794084368,-0.6831530099211514
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.53042984008789,134768000,0.010000000000000009,4.0,42.2,225800,199775.0,64151.0,1385.0,2702.77,1.34,100.853038383548,0.57,101.4,1.51,19.02,13,-5,41.85162487030029,38.94204990386963,51.43583054205238,-0.563847155377609
2018-04-25,40.65499877929688,41.35499954223633,40.602500915527344,40.91249847412109,38.69832229614258,113528400,0.010000000000000009,4.0,42.2,225800,199775.0,64151.0,1385.0,2702.77,1.34,100.853038383548,0.57,101.4,1.51,19.02,13,-4,41.78424987792969,39.153549880981444,52.242769914312355,-0.455619491416309
2018-04-26,41.02999877929688,41.432498931884766,40.84249877929688,41.05500030517578,38.833106994628906,111852000,0.010000000000000009,4.0,42.2,225800,199775.0,64151.0,1385.0,2702.77,1.34,100.853038383548,0.57,101.4,1.51,19.02,13,-3,41.75087490081787,39.331999893188474,52.91913529204784,-0.3612038117418038
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.383827209472656,142623200,0.010000000000000009,4.0,42.2,225800,199775.0,64151.0,1385.0,2702.77,1.34,100.853038383548,0.57,101.4,1.51,19.02,13,-2,41.67849998474121,39.498199920654294,50.358927785604166,-0.31897881251073956
2018-04-30,40.532501220703125,41.81499862670898,40.459999084472656,41.31499862670898,39.07904052734375,169709600,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,-1,41.58799991607666,39.67304992675781,54.06239647405755,-0.23373333632933713
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.98710250854492,214277600,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,0,41.52362499237061,39.860899963378905,58.425234723659266,-0.11110007793952292
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.753536224365234,266157600,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,1,41.54562511444092,40.02110000610352,65.32441368104821,0.08670606389290669
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.829193115234375,136272800,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,2,41.55375003814697,40.18715003967285,65.58785420334327,0.2069879471128404
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.47029876708984,224805200,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,3,41.653125,40.38735008239746,70.77388357957504,0.3775203836142089
